county,date,cases,population,deaths,sick_residents,nhtest1,comp2,comp_case,cases_diff,cases_diff2,diff1,comp_case2,current_rate,possible_rate,rate_goal
Blair,2020-04-04,5.0,123842.0,,0.0,5.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,50
Blair,2020-04-05,5.0,123842.0,,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,50
Blair,2020-04-06,5.0,123842.0,,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,50
Blair,2020-04-07,6.0,123842.0,,0.0,6.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,50
Blair,2020-04-08,6.0,123842.0,,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,50
Blair,2020-04-09,6.0,123842.0,,0.0,6.0,0.0,1.0,5.0,5.0,-1.0,1.0,0.8074804993459408,0.8074804993459408,50
Blair,2020-04-10,9.0,123842.0,,0.0,9.0,0.0,1.0,8.0,8.0,3.0,1.0,0.8074804993459408,0.8074804993459408,50
Blair,2020-04-11,10.0,123842.0,,0.0,10.0,0.0,2.0,8.0,8.0,0.0,2.0,1.6149609986918816,1.6149609986918816,50
Blair,2020-04-12,10.0,123842.0,,0.0,10.0,0.0,3.0,7.0,7.0,-1.0,3.0,2.422441498037822,2.422441498037822,50
Blair,2020-04-13,11.0,123842.0,,0.0,11.0,0.0,6.0,5.0,5.0,-2.0,6.0,4.844882996075644,4.844882996075644,50
Blair,2020-04-14,11.0,123842.0,,0.0,11.0,0.0,4.0,7.0,7.0,2.0,4.0,3.229921997383763,3.229921997383763,50
Blair,2020-04-15,12.0,123842.0,,0.0,12.0,0.0,4.0,8.0,8.0,1.0,4.0,3.229921997383763,3.229921997383763,50
Blair,2020-04-16,13.0,123842.0,,0.0,13.0,0.0,4.0,9.0,9.0,1.0,4.0,3.229921997383763,3.229921997383763,50
Blair,2020-04-17,14.0,123842.0,,0.0,14.0,0.0,4.0,10.0,10.0,1.0,4.0,3.229921997383763,3.229921997383763,50
Blair,2020-04-18,13.0,123842.0,,0.0,13.0,0.0,5.0,8.0,8.0,-2.0,5.0,4.037402496729704,4.037402496729704,50
Blair,2020-04-19,13.0,123842.0,,0.0,13.0,0.0,5.0,8.0,8.0,0.0,5.0,4.037402496729704,4.037402496729704,50
Blair,2020-04-20,14.0,123842.0,,0.0,14.0,0.0,5.0,9.0,9.0,1.0,5.0,4.037402496729704,4.037402496729704,50
Blair,2020-04-21,14.0,123842.0,,0.0,14.0,0.0,6.0,8.0,8.0,-1.0,6.0,4.844882996075644,4.844882996075644,50
Blair,2020-04-22,14.0,123842.0,,0.0,14.0,0.0,6.0,8.0,8.0,0.0,6.0,4.844882996075644,4.844882996075644,50
Blair,2020-04-23,15.0,123842.0,,0.0,15.0,0.0,6.0,9.0,9.0,1.0,6.0,4.844882996075644,4.844882996075644,50
Blair,2020-04-24,19.0,123842.0,,0.0,19.0,0.0,9.0,10.0,10.0,1.0,9.0,7.267324494113468,7.267324494113468,50
Blair,2020-04-25,21.0,123842.0,,0.0,21.0,0.0,10.0,11.0,11.0,1.0,10.0,8.074804993459407,8.074804993459407,50
Blair,2020-04-26,21.0,123842.0,,0.0,21.0,0.0,10.0,11.0,11.0,0.0,10.0,8.074804993459407,8.074804993459407,50
Blair,2020-04-27,21.0,123842.0,,0.0,21.0,0.0,11.0,10.0,10.0,-1.0,11.0,8.88228549280535,8.88228549280535,50
Blair,2020-04-28,21.0,123842.0,,0.0,21.0,0.0,11.0,10.0,10.0,0.0,11.0,8.88228549280535,8.88228549280535,50
Blair,2020-04-29,23.0,123842.0,,0.0,23.0,0.0,12.0,11.0,11.0,1.0,12.0,9.689765992151289,9.689765992151289,50
Blair,2020-04-30,23.0,123842.0,,0.0,23.0,0.0,13.0,10.0,10.0,-1.0,13.0,10.497246491497231,10.497246491497231,50
Blair,2020-05-01,23.0,123842.0,,0.0,23.0,0.0,14.0,9.0,9.0,-1.0,14.0,11.304726990843172,11.304726990843172,50
Blair,2020-05-02,23.0,123842.0,,0.0,23.0,0.0,13.0,10.0,10.0,1.0,13.0,10.497246491497231,10.497246491497231,50
Blair,2020-05-03,24.0,123842.0,,0.0,24.0,0.0,13.0,11.0,11.0,1.0,13.0,10.497246491497231,10.497246491497231,50
Blair,2020-05-04,25.0,123842.0,0.0,0.0,25.0,0.0,14.0,11.0,11.0,0.0,14.0,11.304726990843172,11.304726990843172,50
Bradford,2020-04-03,9.0,61304.0,,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,50
Bradford,2020-04-04,10.0,61304.0,,0.0,10.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,50
Bradford,2020-04-05,10.0,61304.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,50
Bradford,2020-04-06,10.0,61304.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,50
Bradford,2020-04-07,14.0,61304.0,,0.0,14.0,0.0,0.0,14.0,14.0,4.0,0.0,0.0,0.0,50
Bradford,2020-04-08,15.0,61304.0,,0.0,15.0,0.0,1.0,14.0,14.0,0.0,1.0,1.631214928879029,1.631214928879029,50
Bradford,2020-04-09,15.0,61304.0,,0.0,15.0,0.0,2.0,13.0,13.0,-1.0,2.0,3.262429857758058,3.262429857758058,50
Bradford,2020-04-10,16.0,61304.0,,0.0,16.0,0.0,2.0,14.0,14.0,1.0,2.0,3.262429857758058,3.262429857758058,50
Bradford,2020-04-11,18.0,61304.0,,0.0,18.0,0.0,3.0,15.0,15.0,1.0,3.0,4.893644786637087,4.893644786637087,50
Bradford,2020-04-12,18.0,61304.0,,0.0,18.0,0.0,3.0,15.0,15.0,0.0,3.0,4.893644786637087,4.893644786637087,50
Bradford,2020-04-13,19.0,61304.0,,0.0,19.0,0.0,3.0,16.0,16.0,1.0,3.0,4.893644786637087,4.893644786637087,50
Bradford,2020-04-14,19.0,61304.0,,0.0,19.0,0.0,7.0,12.0,12.0,-4.0,7.0,11.418504502153205,11.418504502153205,50
Bradford,2020-04-15,19.0,61304.0,,0.0,19.0,0.0,8.0,11.0,11.0,-1.0,8.0,13.049719431032232,13.049719431032232,50
Bradford,2020-04-16,19.0,61304.0,,0.0,19.0,0.0,8.0,11.0,11.0,0.0,8.0,13.049719431032232,13.049719431032232,50
Bradford,2020-04-17,20.0,61304.0,,1.0,19.0,0.0,9.0,11.0,10.0,0.0,9.0,14.680934359911262,14.680934359911262,50
Bradford,2020-04-18,24.0,61304.0,,0.0,24.0,0.0,10.0,14.0,14.0,3.0,10.0,16.31214928879029,16.31214928879029,50
Bradford,2020-04-19,25.0,61304.0,,0.0,25.0,0.0,10.0,15.0,15.0,1.0,10.0,16.31214928879029,16.31214928879029,50
Bradford,2020-04-20,25.0,61304.0,,0.0,25.0,0.0,10.0,15.0,15.0,0.0,10.0,16.31214928879029,16.31214928879029,50
Bradford,2020-04-21,31.0,61304.0,,0.0,31.0,0.0,14.0,17.0,17.0,2.0,14.0,22.83700900430641,22.83700900430641,50
Bradford,2020-04-22,29.0,61304.0,,0.0,29.0,0.0,15.0,14.0,14.0,-3.0,15.0,24.46822393318544,24.46822393318544,50
Bradford,2020-04-23,28.0,61304.0,,0.0,28.0,0.0,15.0,13.0,13.0,-1.0,15.0,24.46822393318544,24.46822393318544,50
Bradford,2020-04-24,28.0,61304.0,,0.0,28.0,0.0,16.0,12.0,12.0,-1.0,16.0,26.099438862064464,26.099438862064464,50
Bradford,2020-04-25,28.0,61304.0,,0.0,28.0,0.0,18.0,10.0,10.0,-2.0,18.0,29.361868719822525,29.361868719822525,50
Bradford,2020-04-26,28.0,61304.0,,0.0,28.0,0.0,18.0,10.0,10.0,0.0,18.0,29.361868719822525,29.361868719822525,50
Bradford,2020-04-27,28.0,61304.0,,0.0,28.0,0.0,19.0,9.0,9.0,-1.0,19.0,30.993083648701553,30.993083648701553,50
Bradford,2020-04-28,28.0,61304.0,,0.0,28.0,0.0,19.0,9.0,9.0,0.0,19.0,30.993083648701553,30.993083648701553,50
Bradford,2020-04-29,29.0,61304.0,,0.0,29.0,0.0,19.0,10.0,10.0,1.0,19.0,30.993083648701553,30.993083648701553,50
Bradford,2020-04-30,31.0,61304.0,,0.0,31.0,0.0,19.0,12.0,12.0,2.0,19.0,30.993083648701553,30.993083648701553,50
Bradford,2020-05-01,33.0,61304.0,,0.0,33.0,1.0,20.0,13.0,13.0,1.0,19.0,32.62429857758058,30.993083648701553,50
Bradford,2020-05-02,35.0,61304.0,,0.0,35.0,0.0,24.0,11.0,11.0,-2.0,24.0,39.1491582930967,39.1491582930967,50
Bradford,2020-05-03,35.0,61304.0,,0.0,35.0,0.0,25.0,10.0,10.0,-1.0,25.0,40.78037322197572,40.78037322197572,50
Bradford,2020-05-04,35.0,61304.0,2.0,0.0,35.0,0.0,25.0,10.0,10.0,0.0,25.0,40.78037322197572,40.78037322197572,50
Bucks,2020-04-03,446.0,626370.0,,0.0,446.0,0.0,16.0,430.0,430.0,0.0,16.0,2.5544007535482223,2.5544007535482223,50
Bucks,2020-04-04,488.0,626370.0,,0.0,488.0,0.0,24.0,464.0,464.0,34.0,24.0,3.8316011303223334,3.8316011303223334,50
Bucks,2020-04-05,555.0,626370.0,,0.0,555.0,0.0,32.0,523.0,523.0,59.0,32.0,5.1088015070964445,5.1088015070964445,50
Bucks,2020-04-06,619.0,626370.0,,0.0,619.0,0.0,43.0,576.0,576.0,53.0,43.0,6.864952025160847,6.864952025160847,50
Bucks,2020-04-07,690.0,626370.0,,0.0,690.0,0.0,65.0,625.0,625.0,49.0,65.0,10.377253061289652,10.377253061289652,50
Bucks,2020-04-08,756.0,626370.0,,0.0,756.0,0.0,86.0,670.0,670.0,45.0,86.0,13.729904050321695,13.729904050321695,50
Bucks,2020-04-09,871.0,626370.0,,0.0,871.0,0.0,107.0,764.0,764.0,94.0,107.0,17.08255503935374,17.08255503935374,50
Bucks,2020-04-10,958.0,626370.0,,0.0,958.0,0.0,124.0,834.0,834.0,70.0,124.0,19.796605839998723,19.796605839998723,50
Bucks,2020-04-11,1051.0,626370.0,,0.0,1051.0,0.0,152.0,899.0,899.0,65.0,152.0,24.26680715870811,24.26680715870811,50
Bucks,2020-04-12,1107.0,626370.0,,0.0,1107.0,0.0,203.0,904.0,904.0,5.0,203.0,32.40895956064307,32.40895956064307,50
Bucks,2020-04-13,1177.0,626370.0,,0.0,1177.0,0.0,246.0,931.0,931.0,27.0,246.0,39.273911585803916,39.273911585803916,50
Bucks,2020-04-14,1222.0,626370.0,,0.0,1222.0,0.0,286.0,936.0,936.0,5.0,286.0,45.65991346967447,45.65991346967447,50
Bucks,2020-04-15,1300.0,626370.0,,0.0,1300.0,0.0,312.0,988.0,988.0,52.0,312.0,49.810814694190334,49.810814694190334,50
Bucks,2020-04-16,1407.0,626370.0,,186.0,1221.0,0.0,370.0,1037.0,851.0,49.0,370.0,59.070517425802635,59.070517425802635,50
Bucks,2020-04-17,1524.0,626370.0,,227.0,1297.0,0.0,446.0,1078.0,851.0,41.0,446.0,71.2039210051567,71.2039210051567,50
Bucks,2020-04-18,1619.0,626370.0,,255.0,1364.0,0.0,488.0,1131.0,876.0,53.0,488.0,77.90922298322079,77.90922298322079,50
Bucks,2020-04-19,1722.0,626370.0,,272.0,1450.0,0.0,555.0,1167.0,895.0,36.0,555.0,88.60577613870396,88.60577613870396,50
Bucks,2020-04-20,1812.0,626370.0,,297.0,1515.0,0.0,619.0,1193.0,896.0,26.0,619.0,98.82337915289685,98.82337915289685,50
Bucks,2020-04-21,1917.0,626370.0,,321.0,1596.0,0.0,690.0,1227.0,906.0,34.0,690.0,110.15853249676708,110.15853249676708,50
Bucks,2020-04-22,2004.0,626370.0,,350.0,1654.0,0.0,756.0,1248.0,898.0,21.0,756.0,120.69543560515352,120.69543560515352,50
Bucks,2020-04-23,2131.0,626370.0,,383.0,1748.0,0.0,871.0,1260.0,877.0,12.0,871.0,139.05519102128136,139.05519102128136,50
Bucks,2020-04-24,2283.0,626370.0,,433.0,1850.0,0.0,958.0,1325.0,892.0,65.0,958.0,152.9447451186998,152.9447451186998,50
Bucks,2020-04-25,2421.0,626370.0,,482.0,1939.0,0.0,1051.0,1370.0,888.0,45.0,1051.0,167.79219949869886,167.79219949869886,50
Bucks,2020-04-26,2504.0,626370.0,,518.0,1986.0,0.0,1107.0,1397.0,879.0,27.0,1107.0,176.73260213611763,176.73260213611763,50
Bucks,2020-04-27,2585.0,626370.0,,536.0,2049.0,0.0,1177.0,1408.0,872.0,11.0,1177.0,187.90810543289112,187.90810543289112,50
Bucks,2020-04-28,2643.0,626370.0,,555.0,2088.0,0.0,1222.0,1421.0,866.0,13.0,1222.0,195.0923575522455,195.0923575522455,50
Bucks,2020-04-29,2733.0,626370.0,,594.0,2139.0,0.0,1300.0,1433.0,839.0,12.0,1300.0,207.54506122579306,207.54506122579306,50
Bucks,2020-04-30,2870.0,626370.0,,638.0,2232.0,186.0,1407.0,1463.0,825.0,30.0,1221.0,224.6276162651468,194.93270750514873,50
Bucks,2020-05-01,3055.0,626370.0,,726.0,2329.0,227.0,1524.0,1531.0,805.0,68.0,1297.0,243.30667177546817,207.06611108450278,50
Bucks,2020-05-02,3182.0,626370.0,,781.0,2401.0,255.0,1619.0,1563.0,782.0,32.0,1364.0,258.47342624966075,217.76266423998595,50
Bucks,2020-05-03,3286.0,626370.0,,809.0,2477.0,272.0,1722.0,1564.0,755.0,1.0,1450.0,274.91738110062744,231.49256829030764,50
Bucks,2020-05-04,3356.0,626370.0,240.0,834.0,2522.0,297.0,1812.0,1544.0,710.0,-20.0,1515.0,289.2858853393362,241.8698213515973,50
Butler,2020-04-03,75.0,186566.0,,0.0,75.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,50
Butler,2020-04-04,84.0,186566.0,,0.0,84.0,0.0,1.0,83.0,83.0,8.0,1.0,0.5360033446608706,0.5360033446608706,50
Butler,2020-04-05,87.0,186566.0,,0.0,87.0,0.0,1.0,86.0,86.0,3.0,1.0,0.5360033446608706,0.5360033446608706,50
Butler,2020-04-06,91.0,186566.0,,0.0,91.0,0.0,5.0,86.0,86.0,0.0,5.0,2.6800167233043535,2.6800167233043535,50
Butler,2020-04-07,107.0,186566.0,,0.0,107.0,0.0,6.0,101.0,101.0,15.0,6.0,3.216020067965224,3.216020067965224,50
Butler,2020-04-08,113.0,186566.0,,0.0,113.0,0.0,12.0,101.0,101.0,0.0,12.0,6.432040135930448,6.432040135930448,50
Butler,2020-04-09,113.0,186566.0,,0.0,113.0,0.0,19.0,94.0,94.0,-7.0,19.0,10.184063548556543,10.184063548556543,50
Butler,2020-04-10,123.0,186566.0,,0.0,123.0,0.0,26.0,97.0,97.0,3.0,26.0,13.936086961182639,13.936086961182639,50
Butler,2020-04-11,128.0,186566.0,,0.0,128.0,0.0,41.0,87.0,87.0,-10.0,41.0,21.976137131095697,21.976137131095697,50
Butler,2020-04-12,133.0,186566.0,,0.0,133.0,0.0,47.0,86.0,86.0,-1.0,47.0,25.192157199060922,25.192157199060922,50
Butler,2020-04-13,143.0,186566.0,,0.0,143.0,0.0,49.0,94.0,94.0,8.0,49.0,26.26416388838266,26.26416388838266,50
Butler,2020-04-14,143.0,186566.0,,0.0,143.0,0.0,60.0,83.0,83.0,-11.0,60.0,32.16020067965224,32.16020067965224,50
Butler,2020-04-15,150.0,186566.0,,0.0,150.0,0.0,64.0,86.0,86.0,3.0,64.0,34.30421405829572,34.30421405829572,50
Butler,2020-04-16,154.0,186566.0,,9.0,145.0,0.0,69.0,85.0,76.0,-1.0,69.0,36.984230781600075,36.984230781600075,50
Butler,2020-04-17,157.0,186566.0,,10.0,147.0,0.0,75.0,82.0,72.0,-3.0,75.0,40.2002508495653,40.2002508495653,50
Butler,2020-04-18,160.0,186566.0,,10.0,150.0,0.0,84.0,76.0,66.0,-6.0,84.0,45.024280951513134,45.024280951513134,50
Butler,2020-04-19,161.0,186566.0,,10.0,151.0,0.0,87.0,74.0,64.0,-2.0,87.0,46.63229098549575,46.63229098549575,50
Butler,2020-04-20,161.0,186566.0,,10.0,151.0,0.0,91.0,70.0,60.0,-4.0,91.0,48.77630436413923,48.77630436413923,50
Butler,2020-04-21,162.0,186566.0,,10.0,152.0,0.0,107.0,55.0,45.0,-15.0,107.0,57.352357878713164,57.352357878713164,50
Butler,2020-04-22,164.0,186566.0,,10.0,154.0,0.0,113.0,51.0,41.0,-4.0,113.0,60.56837794667838,60.56837794667838,50
Butler,2020-04-23,164.0,186566.0,,10.0,154.0,0.0,113.0,51.0,41.0,0.0,113.0,60.56837794667838,60.56837794667838,50
Butler,2020-04-24,168.0,186566.0,,10.0,158.0,0.0,123.0,45.0,35.0,-6.0,123.0,65.92841139328709,65.92841139328709,50
Butler,2020-04-25,168.0,186566.0,,10.0,158.0,0.0,128.0,40.0,30.0,-5.0,128.0,68.60842811659144,68.60842811659144,50
Butler,2020-04-26,170.0,186566.0,,10.0,160.0,0.0,133.0,37.0,27.0,-3.0,133.0,71.2884448398958,71.2884448398958,50
Butler,2020-04-27,170.0,186566.0,,10.0,160.0,0.0,143.0,27.0,17.0,-10.0,143.0,76.6484782865045,76.6484782865045,50
Butler,2020-04-28,174.0,186566.0,,11.0,163.0,0.0,143.0,31.0,20.0,4.0,143.0,76.6484782865045,76.6484782865045,50
Butler,2020-04-29,175.0,186566.0,,11.0,164.0,0.0,150.0,25.0,14.0,-6.0,150.0,80.4005016991306,80.4005016991306,50
Butler,2020-04-30,178.0,186566.0,,12.0,166.0,9.0,154.0,24.0,12.0,-1.0,145.0,82.54451507777408,77.72048497582625,50
Butler,2020-05-01,180.0,186566.0,,12.0,168.0,10.0,157.0,23.0,11.0,-1.0,147.0,84.15252511175669,78.79249166514799,50
Butler,2020-05-02,180.0,186566.0,,12.0,168.0,10.0,160.0,20.0,8.0,-3.0,150.0,85.76053514573931,80.4005016991306,50
Butler,2020-05-03,180.0,186566.0,,12.0,168.0,10.0,161.0,19.0,7.0,-1.0,151.0,86.29653849040018,80.93650504379147,50
Butler,2020-05-04,180.0,186566.0,6.0,12.0,168.0,10.0,161.0,19.0,7.0,0.0,151.0,86.29653849040018,80.93650504379147,50
Cambria,2020-04-03,4.0,134550.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,50
Cambria,2020-04-04,6.0,134550.0,,0.0,6.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,50
Cambria,2020-04-05,7.0,134550.0,,0.0,7.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,50
Cambria,2020-04-06,7.0,134550.0,,0.0,7.0,0.0,1.0,6.0,6.0,-1.0,1.0,0.7432181345224824,0.7432181345224824,50
Cambria,2020-04-07,7.0,134550.0,,0.0,7.0,0.0,1.0,6.0,6.0,0.0,1.0,0.7432181345224824,0.7432181345224824,50
Cambria,2020-04-08,9.0,134550.0,,0.0,9.0,0.0,1.0,8.0,8.0,2.0,1.0,0.7432181345224824,0.7432181345224824,50
Cambria,2020-04-09,10.0,134550.0,,0.0,10.0,0.0,1.0,9.0,9.0,1.0,1.0,0.7432181345224824,0.7432181345224824,50
Cambria,2020-04-10,11.0,134550.0,,0.0,11.0,0.0,1.0,10.0,10.0,1.0,1.0,0.7432181345224824,0.7432181345224824,50
Cambria,2020-04-11,13.0,134550.0,,0.0,13.0,0.0,1.0,12.0,12.0,2.0,1.0,0.7432181345224824,0.7432181345224824,50
Cambria,2020-04-12,13.0,134550.0,,0.0,13.0,0.0,1.0,12.0,12.0,0.0,1.0,0.7432181345224824,0.7432181345224824,50
Cambria,2020-04-13,14.0,134550.0,,0.0,14.0,0.0,2.0,12.0,12.0,0.0,2.0,1.4864362690449648,1.4864362690449648,50
Cambria,2020-04-14,14.0,134550.0,,0.0,14.0,0.0,2.0,12.0,12.0,0.0,2.0,1.4864362690449648,1.4864362690449648,50
Cambria,2020-04-15,14.0,134550.0,,0.0,14.0,0.0,3.0,11.0,11.0,-1.0,3.0,2.229654403567447,2.229654403567447,50
Cambria,2020-04-16,14.0,134550.0,,0.0,14.0,0.0,4.0,10.0,10.0,-1.0,4.0,2.9728725380899297,2.9728725380899297,50
Cambria,2020-04-17,14.0,134550.0,,0.0,14.0,0.0,4.0,10.0,10.0,0.0,4.0,2.9728725380899297,2.9728725380899297,50
Cambria,2020-04-18,17.0,134550.0,,0.0,17.0,0.0,6.0,11.0,11.0,1.0,6.0,4.459308807134894,4.459308807134894,50
Cambria,2020-04-19,19.0,134550.0,,0.0,19.0,0.0,7.0,12.0,12.0,1.0,7.0,5.202526941657377,5.202526941657377,50
Cambria,2020-04-20,19.0,134550.0,,0.0,19.0,0.0,7.0,12.0,12.0,0.0,7.0,5.202526941657377,5.202526941657377,50
Cambria,2020-04-21,20.0,134550.0,,0.0,20.0,0.0,7.0,13.0,13.0,1.0,7.0,5.202526941657377,5.202526941657377,50
Cambria,2020-04-22,21.0,134550.0,,0.0,21.0,0.0,9.0,12.0,12.0,-1.0,9.0,6.688963210702341,6.688963210702341,50
Cambria,2020-04-23,20.0,134550.0,,0.0,20.0,0.0,10.0,10.0,10.0,-2.0,10.0,7.432181345224824,7.432181345224824,50
Cambria,2020-04-24,20.0,134550.0,,0.0,20.0,0.0,11.0,9.0,9.0,-1.0,11.0,8.175399479747306,8.175399479747306,50
Cambria,2020-04-25,21.0,134550.0,,0.0,21.0,0.0,13.0,8.0,8.0,-1.0,13.0,9.66183574879227,9.66183574879227,50
Cambria,2020-04-26,21.0,134550.0,,0.0,21.0,0.0,13.0,8.0,8.0,0.0,13.0,9.66183574879227,9.66183574879227,50
Cambria,2020-04-27,21.0,134550.0,,0.0,21.0,0.0,14.0,7.0,7.0,-1.0,14.0,10.405053883314753,10.405053883314753,50
Cambria,2020-04-28,22.0,134550.0,,0.0,22.0,0.0,14.0,8.0,8.0,1.0,14.0,10.405053883314753,10.405053883314753,50
Cambria,2020-04-29,25.0,134550.0,,1.0,24.0,0.0,14.0,11.0,10.0,3.0,14.0,10.405053883314753,10.405053883314753,50
Cambria,2020-04-30,28.0,134550.0,,1.0,27.0,0.0,14.0,14.0,13.0,3.0,14.0,10.405053883314753,10.405053883314753,50
Cambria,2020-05-01,31.0,134550.0,,1.0,30.0,0.0,14.0,17.0,16.0,3.0,14.0,10.405053883314753,10.405053883314753,50
Cambria,2020-05-02,32.0,134550.0,,1.0,31.0,0.0,17.0,15.0,14.0,-2.0,17.0,12.634708286882201,12.634708286882201,50
Cambria,2020-05-03,33.0,134550.0,,1.0,32.0,0.0,19.0,14.0,13.0,-1.0,19.0,14.121144555927163,14.121144555927163,50
Cambria,2020-05-04,34.0,134550.0,1.0,1.0,33.0,0.0,19.0,15.0,14.0,1.0,19.0,14.121144555927163,14.121144555927163,50
Cameron,2020-04-03,1.0,4686.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Cameron,2020-04-04,1.0,4686.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Cameron,2020-04-05,1.0,4686.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Cameron,2020-04-06,1.0,4686.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Cameron,2020-04-07,1.0,4686.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Cameron,2020-04-08,1.0,4686.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Cameron,2020-04-09,1.0,4686.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Cameron,2020-04-10,1.0,4686.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50
Cameron,2020-04-11,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-12,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-13,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-14,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-15,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-16,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-17,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-18,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-19,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-20,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-21,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-22,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-23,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-24,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-25,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-26,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-27,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-28,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-29,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-04-30,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-05-01,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-05-02,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-05-03,1.0,4686.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Cameron,2020-05-04,1.0,4686.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.340162185232607,21.340162185232607,50
Carbon,2020-04-03,34.0,63931.0,,0.0,34.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,50
Carbon,2020-04-04,46.0,63931.0,,0.0,46.0,0.0,0.0,46.0,46.0,12.0,0.0,0.0,0.0,50
Carbon,2020-04-05,50.0,63931.0,,0.0,50.0,0.0,0.0,50.0,50.0,4.0,0.0,0.0,0.0,50
